第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-1f614431b0daf866,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件3个、电子/网络1个、机械/自动化/机器人3个、师范2个、环境1个、农业2个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K577,陇东学院,K57703,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,5,0,3,2,3,1,3,2,0,0,0,1,0,0,0,0,18,V0-默认不进主方案风险,R2-P1页列集中核,H2-历史最高线不高于等位分,2,-2,-4,229,right,1.07 化学（师范类）[M-0d7935d423fd3348]；2.08 过程装备与控制工程[M-4edba993b16b4710]；3.09 化学工程与工艺[M-8ba4934e001a2ac8]；4.10 石油工程卫1生物制药[M-a0e9b4f33a3c31cb]；5.12 食品科学与工程[M-1ff6ffd50d39250f]；6.13 农学（农林类）[M-b78db898dc601b06]；7.14 农业资源与环境（农林类）[M-49b140336aab494b]；8.15 土木工程[M-ad92b1a0d15a6606]；9.16 智能建造[M-41cb26e6908b980a]；10.17 计算机科学与技术[M-21897212acaf512a]；11.18 物联网工程[M-a7fef31f1bba1408]；12.19 人工智能[M-2d571319c5fcb48c]；13.20 物理学（师范炎）[M-44cc2eafb091e5e2]；14.21 电气工程及其自动化[M-14da227ed7d55b89]；15.22 安全工程[M-20a9cd79a0088b9e]；16.23 新能源科学与工程[M-8164c3aef8f04273]；17.24 机械设计制造及其自动化[M-aecb482cfc3d6568]；18.25 机器人工程[M-3fc2404e46ed5009],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-0387b85c737381ef,STABLEGROUP-d01cb2c2a2862dae
R2GROUP-fbebf57a7a9a4eaa,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：计算机/AI/软件3个、电子/网络2个、机械/自动化/机器人3个、环境2个、农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F584,吉林化工大学,F58402,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,3,0,3,0,3,2,3,1,0,0,0,2,0,0,0,15,38,V0-默认不进主方案风险,R1-P0整组先核,H2-历史最高线不高于等位分,2,-3,-5,120,left,1.10 化学工程与工艺（不招色盲色弱：办学地点：龙潭校区）[M-97e6b735eae73c61]；2.11 油气储运工程（不招色盲；办学地点：[M-6ce9d18062ace3a1]；3.12 轻化工程（不招色盲色弱；办学地点：[M-2911ffa1dd99ae41]；4.13 盛用化学（不招色盲色弱；办学地点：[M-f1cce8e0b4a7bf2c]；5.14 机械设计制造及其自动化（办学地点：[M-004ea208a0db40df]；6.15 材料成型及控制工程（办学地点：龙潭校区）[M-245326b5465f7ac7]；7.16 过程装备与控制工程（不招色盲色弱；办学地点：龙潭校区）[M-0714a8f223fe2823]；8.17 能源与动力工程（办学地点：龙潭校[M-aa761eb7ecd34647]；9.18 测控技术与仪器（办学地点：龙潭校[M-a6728a65af4f4076]；10.19 电气工程及其自动化（办学地点：龙潭校区）[M-2127250761b6deee]；11.20 自动化（办学地点：龙潭校区）[M-666d77693fddd89f]；12.21 智能装各与系统（办学地点：龙潭校区）[M-beacf21975850a4a]；13.24 袋装/不招色有色弱：办学地点：沈椰[M-5c10afe515b0d7b4]；14.23 化学测量学与技术（不招色盲色弱；办学地点：龙潭校区）資亮謝亭院校专业组及专业代号[M-08022ad828cdcb6d]；15.24 制药工程（不招色盲色弱；办学地点：龙潭校区）[M-6d5931082bc03cbf]；16.25 生物制药（不招色盲色弱；办学地点：龙潭校区）[M-b60ea0b9de2ea276]；17.26 药物制剂（不招色盲色弱；办学地点：龙潭校区）[M-572f699a135fbc31]；18.27 给排水科学与工程（办学地点：龙潭校[M-222f8292522f1ab7]；19.28 环境工程（办学地点：龙潭校区）[M-502e703e3a4661a4]；20.29 环境科学（办学地点：龙潭校区）[M-daf1a17bc8775541]；21.30 安全工程（办学地点：龙潭校区）[M-20e4c7f07d974116]；22.31 数学与应用数学（办学地点：龙潭校[M-16f2acde6c83bd52]；23.32 应用物理学（不招色盲；办学地点：龙潭校区）[M-6138fd122b1de117]；24.33 材料科学与工程（不招色盲色弱；办学地点：龙潭校区）[M-2bf98733e7170b1f]；25.34 材料化学（不招色盲色弱；办学地点：龙潭校区）[M-cce888aeea7363da]；26.35 高分子材料与工程（不招色盲色弱；办学地点：龙潭校区）[M-f9a58a7bb63ac0ae]；27.36 能源化学（不招色盲色弱；办学地点：龙潭校区）[M-675f1c5bcf1db11b]；28.37 生物技术（不招色盲色弱；办学地点：龙潭校区）[M-f1991e668ae4b1a2]；29.38 食品科学与工程（不招色盲色弱；办学地点：龙潭校区）[M-33ddc3b4ed485461]；30.39 生物工程（不招色盲色弱；办学地点：龙潭校区）[M-97260461eeeaab81]；31.40 车辆工程（办学地点：丰满校区）[M-0cc1a6004e240567]；32.41 飞行器制造工程（办学地点：丰满校[M-f1d34bf2f1b6edc4]；33.42 飞行器动力工程（办学地点：丰满校[M-fdfc5a7e4c80a1bc]；34.43 飞行器控制与信息工程（办学地点：丰满校区）[M-46e77e849d2a813b]；35.44 无人驾驶航空器系统工程（办学地点：丰满校区）45（电子信息工程（办学地点：丰满校区）[M-80d4c63495c3c3ea]；36.46 人工智能（办学地点：丰满校区）[M-ca94652ce760ec15]；37.47 计算机科学与技术（办学地点：丰满校[M-c68ca3bc7ad8f085]；38.48 数据科学与大数据技术（办学地点：丰满校区）F585 吉林农业大学（公办）（吉林）[M-d0e59a1154cd46a5],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-f0c78c9f5e3ad64c,STABLEGROUP-63256692085aa59c
R2GROUP-10b522d8db8bc7db,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件4个、电子/网络4个、机械/自动化/机器人4个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F117,安徽工业大学,F11702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,4,0,4,0,4,4,4,0,0,0,0,1,0,0,0,0,26,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,143,right,1.05 治金工程（办学地点：佳山校区）[M-808535c1c4be4fae]；2.06 材料科学与工程（办学地点：秀山校[M-206f7ae5f468e47c]；3.07 测控技术与仪器（办学地点：佳山校[M-8c1b03694cf4f04b]；4.08 车辆工程（办学地点：佳山校区）[M-7d8d87ad79aeffd1]；5.09 电气工程及其自动化（办学地点：佳山校区）[M-ac84d3b10b3802ad]；6.10 电子信息工程（办学地点：佳山校区）二高分子材料与工程（办学地点：佳山校[M-57d566d166e1e8d1]；7.12 给排水科学与工程（办学地点：秀山校[M-b5b923c242dab445]；8.13 焊接技术与工程（办学地点：秀山校区）[M-b9c4a2b50a089ac2]；9.14 化学工程与工艺（办学地点：佳山校[M-886677663c056a65]；10.15 环境工程（办学地点：佳山校区）[M-9e9c4a191a415c39]；11.16 机器人工程（办学地点：佳山校区）[M-64498ad36c5c276b]；12.17 机械设计制造及其自动化（办学地点：KA◎ZG院校专业组及专业代号佳山校区）[M-43f4c7f8e5b6b366]；13.18 计算机科学与技术（办学地点：佳山校[M-7b6561d6f719e168]；14.19 建筑环境与能源应用工程（办学地点：秀山校区）[M-1ee7d230291518f5]；15.20 金属材料工程（办学地点：秀山校区）[M-9d208329840691da]；16.21 熊源与动力工程（办学地点：佳山校[M-4f90eafc82d5543f]；17.22 人工智能（办学地点：佳山校区）[M-48c809ef4adb8ff5]；18.23 软件工程（办学地点：佳山校区）[M-cb5548f786c5c869]；19.24 通信工程（办学地点：佳山校区）[M-5527be2f5a0c02c1]；20.25 士木工程（办学地点：秀山校区）[M-a0f2c582d687acd9]；21.26 徹电子科学与工程（办学地点：秀山校[M-69fb06fd682c0a16]；22.27 物联网工程（办学地点：佳山校区）[M-9de12f7ab602f259]；23.28 应用化学（办学地点：佳山校区）[M-560bb57b57b8d24f]；24.29 资源循环科学与工程（办学地点：佳山校区）[M-850d74e78ba9d154]；25.30 自动化（办学地点：佳山校区）[M-ecddf33bb13f8b7c]；26.31 智能建造（办学地点：秀山校区）H118 安徹理工大学（公办）（安徽）[M-602c0e6e49e32f7d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-c5ce24d41d1f9e63,STABLEGROUP-866c10aa9a5725e0
R2GROUP-661f149e730bb770,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件8个、电子/网络4个、机械/自动化/机器人5个、环境1个；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A083,哈尔滨工业大学,A08302,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,8,0,8,0,5,4,8,0,0,0,0,1,0,0,0,0,9,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,135,135,24,left,1.02 工科试验班（尖班、港大优学班：自动复合材料与工程、人工智能、能力傘工霧縣科學套型權®森機设计制造及其自动化、机器人工程、器制造工程、环境工程、精密仪器、测控技术与仪器、智能材料与结构、智能装备与系统；本专业类内任选专恶，两班型任选其一，培养...[M-466d44fc75bf8351]；2.03 工科试验班（自主智能系统院士特色班：自动化、人工智能、具身智能、测制导与控制技术、智能装备与系统、机器人工程：院士担任班主任，培养方式详见学校招生官网）[M-283efff847993143]；3.04 工科试验班（AI 院士特色班；人工智能：院士担任班主任，培养地点第1年校本部，后3年深圳校区，培养方式详见学校招生官网）[M-64d8afa9dc2c0a5c]；4.05 具身智能（大湾区班：院士担任班毛任、深度融入创新创业课程，培养地点在深圳校区，培养方式详见学校招生資亮院校专业组及专业代号官网）[M-62a0ef10ce34765a]；5.06 人工智能（中关村班：与中关村学院深鹰融合培养，培养方式详见学校招生官网）复合材料与工程力学、智能材料与结构、兩得科李驾空置、鄭华技朱了7含永坦班、普文班、小卫星班、智能机器人班、尖端仪器班，院士担任班主任，相关领域内专业任选，一生一策，培养...[M-58d62dcd21af9211]；6.08 工科试验班（未来技术拔尖班：自动化、人工智能；具身智能、计算机科学与技术、电子信息工程、机器人工程焊接技术与工程、电气工程及其自动化、脑机科学与技术、集成电路设计与集成系统、智能科学与技术、智能制造程：校本部理工专业任选，未来技术学院培养，...[M-959a312d03b86a59]；7.09 工科试验班（自主智能：具身智能、智熊装备与系统、自动化、智能视觉工程、机器人工程人王智能、智熊感电子信息程、大数据管理与应用、通信工程；本专业类内任选专业）[M-7d5f2563a7ff0dd5]；8.10 工科试验班（脑机智能：微电子科学与集成电路设计正程、智能视觉工程、与集成系统、智能科学与技术、仿生科学与工程、精密仪器、脑机科学上技术、智能医学工程、生物信息学、光电信息生物技术、电子封装技术、材料与器件：本专业类内任选专业）[M-8a010563089160d1]；9.11 工科试验班（未来空天：飞行器设计与工程、自动化、探测制导与控制技术、智熊材料与结构、飞行器制造工程、飞行器动力工程、测控技术与仪器高分子材料与工程、焊接技术与工程、通信工程、智能科学与技术、机器人工程；本专业类内任选专业）[M-5e2cf433c5b44034],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-1995731774357360,STABLEGROUP-eb70367f7ad49e79
R2GROUP-3c34749289b96522,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件6个、电子/网络5个、机械/自动化/机器人6个、农业1个、工商/旅游管理1个；命中优先城市：北京；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,A007,北京理工大学,A00704,04,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,6,0,6,0,6,5,6,1,0,0,1,0,0,0,0,0,10,V0-默认不进主方案风险,R1-P0整组先核,H5-历史最高线高于等位分30分以上,1,134,134,12,left,1.05 工科试验班（卓越班；具身智能、人工智能、机器人工程、低空技术与工程数据科学与大数据技术、计算机科学与技术、电子信息工程、光电信息科学与工程、智能感知工程、网络空间客；全校理工专业任选，全院士國队导师，校区任选（大四、研究生可选珠海），方向任...[M-0908952b5b735f3c]；2.06 工科试验班（未来精工技术：具身智计算机科学与技术、电子信息工程光电信息科学与工程、智能感知工程网络空间安全：全校理工专业，全院士团队导师，校区任选（大四、研究生可选珠海），面向“智能无人+”方向）貨高院校专业组及专业代号[M-2e1262d35f367c80]；3.07 工科试验班（徐特辛英才班；具臭智人工智能、机器人工程、低空技术与工程、数据科学与大数据技术、计算机科学与技术，电子信息工程、光电信息科学与工程、智能感知工程、网络空间安全；全校理工专业，含智能班、领军班、协和医班，小班化、精英化、国际化培养...[M-9b1c792298668996]；4.08 工科试验班（拔尖计划：具身智能、人工智能、机器人工程、低空技术与工数据科学与大数据技术、计算极科学与技术、电子信息工程、光电信智能感知工程、网络息科学与工程、空间安金：含四类徐特立特色班、李泽湘双创班、数学拔尖班、医工实验班、智能信息安全拔...[M-b6d97998b0b4dacf]；5.09 工科试验班（航空航天与机电类：低空技术与工程、飞行器设计与工程、行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、丁程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程）[M-57aa1bb40e61da9a]；6.10 工科试验班（智能制造与智能车辆酱英班：车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程、能源与动力工程（含管理双学位）、机械工程（含德语双学[M-9c083efbbcb088e2]；7.1 工科试验班（信息科学技术；具身智脱器更塾綠：專焱茄黎孕骜良梨华致全、密码科学与技术）[M-9a79733e507509c1]；8.12 工科试验班（电子信息实验班；电子信息工程、通信工程、光电信息科学工程、测控技术与仪器、智能感知］程、电子科学与技术、微电子科学与工程）[M-abb50a07b7f76b22]；9.13 理科试验班（理学与材料菁英班：碳中材料与工程、材料化学、新能源材料医学工程、信息与计算科学、统计学、应用物理学、化学工程与工艺（管理双学位）、新能源材料与器件（管理双位）、应用化学（机械双学位）、生物扌术（AI 双学位）、生物技术（中国农业...[M-82c1163cb00a1151]；10.14 经济管理试验班（含数字化管理方向；会计学（含智能财务方向）、金融科技、信息管理与信息系统（含大数据管理方向）、信息管理与信息系统（北京外国语大学英语专业联合培养））[M-91a8f0c29be8fe94],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-40b6e780f7219833,STABLEGROUP-5b0068af20013716
R2GROUP-ce633b41a8a10cbc,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件3个、电子/网络1个、机械/自动化/机器人1个、师范2个、农业1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H228,闽南师范大学,H22807,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,5,0,3,2,1,1,3,1,0,0,0,0,0,0,0,0,8,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,149,left,1.11 数学与应用数学（师范类；办学地点：[M-57054f89d2f5b83f]；2.12 智慧农业（办学地点：江滨校区）[M-15813a3d09dbc41c]；3.13 物理学（师范类；办学地点：圆山校区）[M-5225a9ee68ed896d]；4.14 电气工程及其自动化（办学地点：圆山[M-07c1291dd18a0add]；5.15 电子信息工程（办学地点：圆山校区）[M-bda5a31c723aa8b8]；6.16 人工智能（办学地点：圆山校区）[M-5f6343ed3bec9803]；7.17 软件工程（一、二年学费5040元/生•学年，三、四年学费 13360元/生•学年；办学地点：圆山校区）[M-9169ed1720a00ee6]；8.18 数据科学与大数据技术（办学地点：圆[M-5f916ef1e8c0894e],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-f89fb379db82f5fa,STABLEGROUP-3fa065827e09df0e
R2GROUP-1546e9971cebe7e8,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：计算机/AI/软件1个、电子/网络1个、机械/自动化/机器人3个、环境2个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F583,吉林建筑大学,F58303,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,3,1,1,0,0,0,0,2,0,0,0,0,19,V1-偏好专业优先线索,R1-P0整组先核,H3-历史最高线高于等位分15分内,3,8,-15,119,right,1.08 土木工程（办学地点：净月校区）[M-f34b21de2cc968c3]；2.09 工程力学（办学地点：净月校区）[M-32d00ac3d83978a0]；3.10 机械工程（办学地点：净月校区）[M-60f656ef0d4092fd]；4.1 城市地下空间工程（办学地点：净月校[M-fe4e0dae3daf6265]；5.12 给排水科学与工程（办学地点：净月校[M-460936e59330df43]；6.13 建筑环境与能源应用工程（办学地点：净月校区）[M-9b02989029a6c4b5]；7.14 环境工程（办学地点：净月校区）[M-1a249820eb21546c]；8.15 环境科学（办学地点：净月校区）[M-8deefc2de69e8ab1]；9.16 高分子材料与工程（办学地点：净月校[M-b998213e3ac0be75]；10.17 道路桥梁与渡河工程（办学地点：净月校区）[M-725c916a349b4f28]；11.18 电气工程及其自动化（办学地点：净月校区）[M-0ddb16c9a581b24f]；12.19 自动化（办学地点：净月校区）[M-78b994496d8f1619]；13.20 计算机科学与技术（办学地点：净月校[M-ab6dbf173ff63796]；14.21 建筑电气与智能化（办学地点：净月校[M-b4ae23ef80dbcd14]；15.22 地理空间信息工程（办学地点：净月校[M-1f9485734fcb633c]；16.23 地质工程（办学地点：净月校区）[M-300adac4c2e34df1]；17.24 地理信息科学（办学地点：净月校区）[M-2fd639d2b4c67241]；18.25 安全工程（办学地点：净月校区）G◎◎ZXA院校专业组及专业代号[M-42250b01830484d1]；19.26 逼感科学与技术（办学地点：净月校[M-90e9e94d5fb865f9],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-30d1416d72ea0545,STABLEGROUP-55f91487ad7a1df5
R2GROUP-e132e62ecd5f2cc9,专项,S2-农业/环境专项了解,冲刺观察,true,false,命中方向：计算机/AI/软件3个、电子/网络2个、师范5个、环境1个；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,K752,新疆师范大学,K75205,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,7,0,3,5,0,2,3,0,0,0,0,1,0,0,0,6,17,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,3,16,-16,234,right,1.31 数学与应用数学（师范类：高考数学单科成绩不低于80分；办学地点：温泉校区）[M-a77a872aa3f113ab]；2.32 信息与计算科学（高考数学单科成绩不低于80分：办学地点：温泉校区）[M-f3fbdaf76954f832]；3.33 应用统计学（高考数学单科成绩不低于80分；办学地点：温泉校区）[M-aefa52d546c63817]；4.34 物理学（师范类；高考数学单科成绩不低芋60分；办学地点：昆仑校区）[M-119c6e6692273409]；5.35 电子信息科学与技术（高考数学单科感绩不低于60分；办学地点：昆仑校[M-6d74f6ea94a2887c]；6.36 光电信息科学与工程（高考数学单科成绩不低子60分；办学地点：昆仑校[M-8d1b82b5f676fa00]；7.37 计算机科学与技术（师范类；办学地点：昆仑校区）[M-09057fdfd946e6c2]；8.38 软件工程（办学地点：昆仑校区）[M-03271fe251d222ae]；9.39 数据科学与大数据技术（办学地点：昆仑校区）[M-0999b17dae4b06d3]；10.40 逼感科学与技术（办学地点：温泉校[M-601e8606c47063b1]；11.4 化学（师范类；办学地点：昆仑校区）[M-4050c77bc07a1ae4]；12.42 化学工程与工艺（办学地点：昆仑校区）[M-423d7417e05d5bac]；13.43 环境工程（办学地点：昆仑校区）[M-66047167e51d253e]；14.44 生物科学（师范类；办学地点：温泉校[M-b69ac4db4a5e575f]；15.45 生物技术（办学地点：温泉校区）[M-94ae0b8c8b8a1b81]；16.46 生物工程（办学地点：温泉校区）[M-8f062f820bbb1eea]；17.47 食品安全与检测（办学地点：温泉校[M-c8f3a67e757d06c6],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7694bcd996e8e798,STABLEGROUP-d64b56ac10694ac7
