第二轮候选ID,第二轮池,第二轮层级,建议梯度,是否进入家庭讨论,是否可作为定稿依据,入选理由,专项风险提示,下一步核验动作,体检和章程核验提示,重点观察标签,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,机械自动化机器人专业数,电子信息网络专业数,计算机AI软件专业数,农业动医兽医专业数,动物医学兽医专业数,护理助产专业数,工商旅游管理专业数,环境工程科学专业数,医技护理康复专业数,临床口腔中医暂缓专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R2GROUP-90a15ff1134985c3,专项,S2-农业/环境专项了解,高冲暂缓,true,false,命中方向：计算机/AI/软件3个、电子/网络3个、机械/自动化/机器人2个、环境1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,C109,武汉工程大学,C10907,07,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,3,0,3,0,2,3,3,0,0,0,0,1,0,0,0,0,15,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,57,41,71,left,1.48 唐子信息工程（含集成电路设计、模式识别与智能系统方向）[M-5c464056a86b61ae]；2.49 通信工程（含5G通信、智能通信方向）[M-d4be5635034da2a5]；3.50 億息工程（含智能信息处理方向、智能信息系统方向）[M-87627f2fb346093e]；4.51 测控技术与仪器（智能传感器及智能工程方向）[M-2a141ddab0994bb7]；5.52 自动化（含智能机器人方向、智能控制与技术方向）[M-b2250c610c218a56]；6.53 信息与计算科学[M-3bf914afd977cfea]；7.54 数据科学与大数据技术[M-0ea911e73cc728b4]；8.55 光电信息科学与工程（含光电芯片、先进光学方向）[M-6afd3e3c75020201]；9.56 能源与动力工程（含智能人工环境、新能源与储能科学方向）[M-6807a614ecb0896c]；10.57 生物工程（生物智能制造方向）[M-d175fe9f18ab3e15]；11.58 生物技术（生物信息与健康大数据分析方向）[M-4b57066ad5ca793e]；12.59 食品科学与工程（健康食品安全智造方向）[M-57635daf0d2afe88]；13.60 环境科学（环境大数据与信息技术方[M-f890d795ec8344e2]；14.61 应急技术与管理[M-2992a892a0d85d36]；15.62 安全工程[M-e0b0a676ca35390b],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-204b08088994ce59,STABLEGROUP-3cdaea82cba4b4ac
R2GROUP-d4a17767b9d79f4f,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：师范1个、环境1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H133,宿州学院,H13301,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,V1-偏好专业优先线索,R1-P0整组先核,H2-历史最高线不高于等位分,3,-1,-15,146,left,1.01 化学工程与工艺[M-db582f8384666c6e]；2.02 测绘工程[M-2d18d036063e4e59]；3.03 环境工程[M-3ca81355c8a65688]；4.04 生物技术[M-004996277da516b4]；5.05 食品科学与工程H135 淮南师范学院（公办）（安徽）[M-00260b7cdc6b096d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-5851aefea41778c5,STABLEGROUP-24229c7b86614fe2
R2GROUP-fe1df85b35b07557,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件1个、电子/网络4个、机械/自动化/机器人2个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H684,湖南工业大学,H68409,09,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,2,4,1,0,0,0,0,1,0,0,0,1,11,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,183,right,1.18 包装工程[M-a7c6804b29fd98cb]；2.19 印刷工程（不招色盲色弱）[M-540d8e9a3a733c37]；3.20 网络工程[M-d93fb7608678226e]；4.21 电子信息工程[M-d72f1470e5d6932d]；5.22 电子科学与技术[M-8de1fb267c2974e4]；6.23 信息工程[M-538babeec20749b5]；7.24 自动化[M-c4e5107b0c867933]；8.25 机器人工程[M-41a68b28ef796fc0]；9.26 导航工程[M-bee119fb185d16e9]；10.27 建筑环境与能源应用工程[M-b5d3b6abad50d089]；11.28 环境生态工程GA◎KA◎Z及专代号[M-24cfec931dd45094],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-35c08e204d686114,STABLEGROUP-d44188921486df4b
R2GROUP-1ac09fc44ae9da75,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件1个、电子/网络4个、机械/自动化/机器人2个、环境1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H813,南昌航空大学,H81304,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,1,0,1,0,2,4,1,0,0,0,0,1,0,0,0,3,22,V0-默认不进主方案风险,R1-P0整组先核,H0-无同代码历史线索,0,,,153,right,1.12 电子封装技术（南昌市前湖校区就读）[M-9b7340aefd28b55a]；2.13 增材制造工程（南昌市前湖校区就读）[M-0b2bb5f5a8907520]；3.14 应用化学（南昌市前湖校区就读；不招色盲色弱且不招单色识别不全者）[M-6a28effc568a97ba]；4.15 材料化学（南昌市前湖校区就读：不招色盲色弱且不招单色识别不全者）[M-cf11a78e120a69ca]；5.16 环境工程（南昌市前湖校区就读；不招AKAZ一G院校专业组及专业代号色盲色弱且不招单色识别不全者）[M-580ce41d3c5ced3a]；6.17 给排水科学与工程（南昌市前湖校区就读）[M-289a95003f758bba]；7.18 智能制造工程（南昌市前湖校区就读）[M-1033a489f782af99]；8.19 通信工程（南昌市前湖校区就读）[M-5be52f7d02dbc8b6]；9.20 计算机科学与技术（南昌市前湖校区别红、一种颜色的数码、字母者）[M-0fe2389167ebb8c4]；10.21 电气工程及其自动化（南昌市前湖校区就读）[M-819aff5c0aaf2b5d]；11.22 低空技术与工程（南昌市前湖校区就[M-f2c9825e6d0dd8ff]；12.23 新能源科学与工程（南昌市前湖校区就读）[M-c36904f59cfd8933]；13.24 能源与动力工程（南昌市前湖校区就飞行器控制与信息工程（南昌市前湖校区就读）[M-3dee7e5cc5caf52a]；14.26 飞行器制造工程（航空维修工程与技术：南昌市前湖校区就读）[M-5142c37112584612]；15.27 数学与应用数学（南昌市前湖校区就[M-b900d754c324852b]；16.28 飞行器质量与可靠性（南昌市前湖校区就读）[M-be7e7105e05e518b]；17.29 电子科学与技术（南昌市前湖校区就[M-1ea5d02d3a216ed3]；18.30 生物医学工程（南昌市前湖校区就读不招色盲色弱且不招单色识别不全[M-6233930ff699b139]；19.31 光电信息科学与工程（南昌市前湖校[M-e06f016575267b57]；20.32 智能感知工程（南昌市前湖校区就读）[M-8b239d2db5d4fccb]；21.33 土末工程（南昌市前湖校区就读）[M-02f912872ed1d87c]；22.34 交通工程（南昌市前湖校区就读）[M-1fb913716a32e506],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-7e8408f2ed829bda,STABLEGROUP-6563a50b4171d6c7
R2GROUP-c1d6fdf67bc68885,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：电子/网络1个、机械/自动化/机器人3个、农业1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,K155,西华大学,K15506,06,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,17,V4-普通留存待了解,R2-P1页列集中核,H0-无同代码历史线索,0,,,210,left,1.17 化学（办学地点：郫都校区）[M-4ac0d9dfe3e6a603]；2.18 食品科学与工程（办学地点：郫都校[M-c17b3d58bd4dbe47]；3.19 电气工程及其自动化（办学地点：郫都校区）[M-9a1e785e94f982a3]；4.20 生物工程（办学地点：郫都校区）[M-7a4c03a80d137f43]；5.21 车辆工程（办学地点：郫都校区）[M-e1ca823f96bb0f70]；6.22 交通工程（办学地点：郫都校区）[M-8f4df62a7f99bd4a]；7.23 熊源与动力工程（办学地点：郫都校[M-f74a35eadf15a7ec]；8.24 發学与应用数学（办学地点：郫都校[M-3e095830ea3d639f]；9.25 水利水电工程（办学地点：郫都校区）[M-a2a9332ebc2a0fcc]；10.26 农业机械化及其自动化（办学地点：郫都校区）[M-7cf893851fedb4b7]；11.27 应用物理学（办学地点：郫都校区）[M-35ef6bf0017b8d6d]；12.28 生木工程（办学地点：郫都校区）[M-d31d44738403d2e4]；13.29 材料成型及控制工程（办学地点：郫都校区）[M-07e380454060839d]；14.30 电子信息类（通𠊿工程；信息工程；办孚地点：郫都校区）[M-64ea9e7d498cd6c4]；15.31 材料科学与工程（办学地点：郫都校[M-3ddadf05929ea0b4]；16.32 自动化（办学地点：郫都校区）[M-197051f7ddaff2bf]；17.33 储能科学与工程（办学地点：郫都校資高計考院校专业组及乏业代号区）[M-8c3aca6c43a440b9],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-bbcdd6f54be8c2c6,STABLEGROUP-6e06ffe7b4b291db
R2GROUP-432acd66942f00b2,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：环境1个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F194,石家庄学院,F19405,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,V3-历史线索普通留存,R4-P3低风险抽检,H3-历史最高线高于等位分15分内,3,1,-322,102,left,1.05 环境生态工程（办学地点：南校区）[M-d317a2b9d5be85a3],保留为机器初筛观察池，等官方计划或人工抽检结果后再排序。,低风险抽检发现异常时升级同页列/同校/同组。,G-e4ea47723688d940,STABLEGROUP-b806753ca88552fa
R2GROUP-ddf17504a0a9e289,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：电子/网络1个、师范1个、农业1个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H549,河南科技学院,H54902,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6,V0-默认不进主方案风险,R1-P0整组先核,H3-历史最高线高于等位分15分内,2,6,-21,174,left,1.03 生物技术（办学地点：东明校区）[M-3629a21ca8e0d96f]；2.04 数学与应用数学（师范类；办学地点：东明校区）[M-cd884f1deb37a7dd]；3.05 动物药学（办学地点：东明校区）[M-ad2683e79576cdc8]；4.06 植物保护（办学地点：东明校区）[M-7d745577eafe64c2]；5.07 通信工程（办学地点：东明校区）[M-b157f907c6272524]；6.08 材料化学（办学地点：东明校区）資亮謝孝院校专业组及专业代号H550 河南牧业经济学院（公办）（河南）[M-b8ea9d7f66e4fcc6],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-9bb5b219ba12a51b,STABLEGROUP-e6308d515fedb745
R2GROUP-594816d1e3a2a2f1,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件1个、环境1个、农业1个；命中优先城市：北京；命名观察：北京农学院；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,北京农学院,F008,北京农学院,F00803,03,北京,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,93,left,1.03 农业资源与环境（不招收色盲、色弱考生.免收学费）[M-93ea811fc22dfe7f]；2.04 数据科学与大数据技术[M-7377ad1f2804104f],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-004207e60cf05d31,STABLEGROUP-e4a578e12c65781b
R2GROUP-08acc906a164a2af,专项,S2-农业/环境专项了解,冲刺观察,true,false,命中方向：计算机/AI/软件2个、电子/网络1个、机械/自动化/机器人1个、环境1个、农业1个；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,H315,景德镇陶瓷大学,H31502,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,2,0,2,0,1,1,2,1,0,0,0,1,0,0,0,5,11,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,26,22,155,left,1.03 无机非金属材料工程（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严重疾病（严重心脏病、軍症支气管扩张、恶性肿瘤、严重精神单色病等）者学校不予录取外，色盲、识别不全均不予录取：办学地点：湘湖校区）[M-dafaa1f0250c2d7a]；2.04 环境工程（除患有《普通高等学校招生G◎◎[M-e2867b6e6e3ebf2f]；3.K AA完校代号体检工作指导意见》中第一部分所列严重疾病（严重心脏病、重症支气營扩张、恶性肿瘤、严車精神病等）者学校不千录取外，色弱、色育、单色识别不全均不予录取；办学地点：湘湖校区）[M-c50ea7f2fdfa8caf]；4.05 材料化学（除患有《普通高等学校招生体检工作指导意见，中第一部分所烈严童疾病（严重心脏病、重症支气管扩张、恶性肿瘤、严重精神病等）煮学校不予录取外，色弱、色直、单色识别不全均不予录取：办学地点：湘湖校区[M-aacaeb292c0f00f1]；5.06 材料物理（除患有《普通高等学校招生体检工作指导意见》中第一部分所列严童疾病（严重心脏病、重症支气管扒张、恶性肿瘤、严重精神病签）煮学校不子录取外，色真、单色识别不全均不予录取；办学地点：湘湖校区）[M-a62d61c712ae03d6]；6.07 粉体材料科学与工程（办学地点：湘湖[M-8a8ceef709511ea3]；7.08 新能源材料与器件（办学地点：湘湖校[M-be8e56aa63631336]；8.09 机械设计制造及其自动化（办学地点：湘湖校区）[M-d6c91e9235b8bcea]；9.10 电子科学与技术（办学地点：湘湖校计算机科学与技术（除患有《普通高等学校招生体检工作指导意见〉中第部分所列严重疾病（严重心脏病、重症恶性肿瘤、黑重精神病支气管扩张示器上识别红、一颜色数码/字母者不予录取；办学地点：湘湖校区）[M-affa333b6ee166d5]；10.12 信息与计算科学（办学地点：湘湖校[M-4217a77c4b4d180d]；11.13 人工智能（办学地点：湘湖校区）H316江西农业大学（公办）（江西）[M-821a212944c32d0a],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-95b37b0322d929ba,STABLEGROUP-de3fe861ecaea766
R2GROUP-fa56837642e4105d,专项,S2-农业/环境专项了解,冲刺观察,true,false,命中方向：计算机/AI/软件2个、电子/网络2个、机械/自动化/机器人1个、环境1个；历史线索：H4-历史最高线高于等位分16-30分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；录取线距离偏冲；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F105,天津城建大学,F10504,04,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,2,0,2,0,1,2,2,0,0,0,0,1,0,0,0,5,19,V1-偏好专业优先线索,R1-P0整组先核,H4-历史最高线高于等位分16-30分,2,27,19,96,right,1.08 土木工程[M-48b011eab3010b71]；2.09 城市地下空间工程[M-732547eeb37fccc0]；3.10 道路桥梁与波河工程[M-28b013f83ad66c66]；4.11 港口航道与海岸工程[M-459b1b6da6d9f90c]；5.12 交通工程（不招色盲、单色不识别的考[M-54fe9d41d6370f34]；6.13 建筑环境与能源应用工程[M-0a9b4a1452c0e556]；7.14 材料科学与工程（不招色弱、色盲、单色不识别的考生）[M-9f3a650d84f661b3]；8.15 智能材料与结构[M-5f243d27c4c8e03e]；9.16 给排水科学与工程[M-21290ebfd0f9ee30]；10.17 环境工程（不招色弱、色盲、单色不识别的考生）[M-873c73b2b5c15325]；11.18 电子信息类（电子信息工程：电子信息科学与技术）[M-c90e083e3eb2a107]；12.19 计算机类（计算机科学与技术：网络工程；物联网工程）[M-125023deb34979c0]；13.20 测绘工程[M-4f42757ffccc8129]；14.21 遥感科学与技术[M-16176809987ff4ba]；15.22 应用物理学（不招色盲、单色不识别的院校专业组及专业代号考生）[M-bc923687edbdd7a3]；16.23 应用化学（不招色弱、色盲、单色不识别的考生）[M-93b7f6dd8724bd60]；17.24 智能建造[M-b63c0127640e7182]；18.25 人工智能[M-080c39efbb1ee971]；19.26 智能制造工程[M-12487beb5d4f2172],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-79700ef52987db73,STABLEGROUP-433bff750cbf356c
R2GROUP-ddb74e9f9422546a,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,C129,湖北民族大学,C12919,19,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,默认不进主方案-组内存在医学/护理等排除专业,调剂风险线索-组内存在默认不能接受专业,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,V0-默认不进主方案风险,R2-P1页列集中核,H2-历史最高线不高于等位分,2,-15,-17,76,left,1.70 生物科学（民族班）[M-bd256587bfaa8cc1]；2.71 化学工程与工艺（民族班）[M-ad86f7227ac73c60]；3.72 林学（民族班）[M-6dab416c5543cca9]；4.73 园艺（民族班）[M-76f5f5caa873ab78]；5.74 制药工程（民族班）[M-4660c3a4089023f2]；6.75 生物工程（民族班）[M-45a4657c3e3baa5c],先核家庭底线风险，不把该组放入主方案。,仅在保底不足或家庭明确可接受时再核整组。,G-61ae2445429d7094,STABLEGROUP-24662a522d6886c4
R2GROUP-495d9fa806361d10,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,组内有特殊限制待核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,体检或特殊限制字段待核；需看招生章程、专业备注和第19期原页。,,F597,长春工程学院,F59705,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,V3-历史线索普通留存,R1-P0整组先核,H2-历史最高线不高于等位分,2,-11,-17,122,right,1.23 本科顶科班（边防军人子女预科班；办学地点：湖东校区；学制：一年）F598 吉林农业科技学院（公办）（吉林）[M-ae4f0feff618afc0],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-a8e7ff6f4bac6597,STABLEGROUP-8959cc2bdea3c77f
R2GROUP-51dfbfefe60228e2,专项,S2-农业/环境专项了解,稳妥观察,true,false,命中方向：农业1个；历史线索：H2-历史最高线不高于等位分；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,结构或组内边界需先核；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F688,黑龙江八一农垦大学,F68803,03,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,暂不判断-组内结构异常需先核页,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R1-P0整组先核,H2-历史最高线不高于等位分,3,0,-21,125,left,1.11 士木工程F689 东北农业大学（公办）（黑龙江）[M-d535cc2a890162c9],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-c77efcc92804a86c,STABLEGROUP-b9f792764597e483
R2GROUP-392df6741e5c47f1,专项,S2-农业/环境专项了解,历史待补,true,false,命中方向：计算机/AI/软件1个、机械/自动化/机器人1个、农业1个；历史线索：H0-无同代码历史线索；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,缺同代码历史线索；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H022,浙江水利水电学院,H02201,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,6,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,141,left,1.01 水利水电工程（办学地点：湖州南浔校[M-c2a831867128c0a4]；2.02 农业水利工程（办学地点：湖州南浔校[M-c95cd5575b84b34a]；3.03 水文与水资源工程（办学地点：湖州南浔校区）[M-00493aa6b002529d]；4.04 机械设计制造及其自动化（办学地点：湖州南浔校区）[M-128f019b5412052a]；5.05 材料成型及控制工程（办学地点：湖州南浔校区）[M-6b2722c96c905ad0]；6.0G 软件工程（办学地点：湖州南浔校区）[M-e51caa0828d974e8],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-3ef96b8e1b7f69ce,STABLEGROUP-0dd2a0498845e1ad
R2GROUP-752cc97ae29373f2,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：环境1个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,H322,赣南师范大学,H32208,08,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,V3-历史线索普通留存,R2-P1页列集中核,H3-历史最高线高于等位分15分内,1,11,11,158,right,1.23 环境科学（办学地点：蓉江校区）[M-42f1256ef98b4882]；2.24 能源与环境系统工程（办学地点：蓉江校区）[M-decc02fd3928e7c7]；3.25 土地科学与技术（办学地点：蓉江校[M-56d62d86d5ff45a0],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-0c8b6406b5f4ab3b,STABLEGROUP-79c5d3434fc4886e
R2GROUP-7c6819f42137ae5c,专项,S2-农业/环境专项了解,稳冲观察,true,false,命中方向：环境1个；历史线索：H3-历史最高线高于等位分15分内；本轮口径：公办/普通学费线索；所有结论仍需原页、官方侧和章程核验,仍需完整组核验；专项方向只进入了解池，不与普通主线混排,回看第19期原页和完整专业组；核湖北官方系统/省招办计划；核高校招生章程、学费、计划数、选科、校区、语种/单科/体检限制和调剂范围。,无新增体检自动阻断线索；仍需按最终入围专业逐项核章程。,,F389,内蒙古师范大学,F38905,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,V3-历史线索普通留存,R4-P3低风险抽检,H3-历史最高线高于等位分15分内,1,12,12,112,left,1.05 环境科学（办学地点：盛乐校区）[M-95aff267c70f06b0],保留为机器初筛观察池，等官方计划或人工抽检结果后再排序。,低风险抽检发现异常时升级同页列/同校/同组。,G-0771ff9574b79485,STABLEGROUP-4cfcd2c55b4a1929
